user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23
1029,2024-01-05 08:08:19.366455485,Netflix,Entertainment,24.13,1,5,False,,,,42.0,47.18,66.27,46.84,55.63,34.63,41.07,53.83,55.19,49.06,43.12,59.85,36.59
1026,2024-01-05 08:52:01.040346782,Camera,Utilities,5.21,3,7,False,,,,27.67,33.72,53.71,63.97,43.54,36.05,47.97,43.63,31.65,41.39,57.75,43.98,51.82
1009,2024-01-05 09:35:42.714238079,Spotify,Entertainment,12.18,1,5,False,,,,56.56,42.2,36.89,36.29,53.71,32.47,56.19,44.15,50.27,40.92,38.08,40.19,64.89
1021,2024-01-05 10:19:24.388129376,Chrome,Utilities,2.42,2,3,False,,,,50.56,55.37,42.97,53.88,55.47,56.32,46.4,48.54,50.01,59.24,35.5,55.05,50.1
1076,2024-01-05 11:03:06.062020673,Twitch,Entertainment,19.55,3,8,False,,,,57.78,43.92,41.53,53.23,41.76,63.54,41.8,58.74,36.53,35.16,44.54,55.0,41.64
1005,2024-01-05 11:46:47.735911970,Microsoft Teams,Productivity,67.2,1,3,True,,,,39.3,29.37,62.87,38.14,43.77,47.78,61.46,52.27,39.54,65.2,45.93,49.52,52.35
1050,2024-01-05 12:30:29.409803267,Google Maps,Utilities,63.36,3,3,False,,,,55.31,38.08,40.32,54.27,47.45,63.81,44.7,58.21,52.97,61.24,20.04,46.04,59.06
1065,2024-01-05 13:14:11.083694564,Camera,Utilities,93.37,3,4,False,,,,43.33,57.54,56.53,56.4,72.3,61.5,48.17,67.77,34.65,37.09,33.32,55.88,49.58
1098,2024-01-05 13:57:52.757585861,WhatsApp,Social,36.46,2,5,False,,,,45.1,29.66,24.56,43.37,46.77,52.67,60.7,41.81,38.76,41.75,47.45,61.67,44.13
1047,2024-01-05 14:41:34.431477159,Weather,Utilities,20.34,1,5,False,,,,50.08,64.81,56.47,33.08,57.31,52.76,55.82,51.38,38.88,32.19,53.17,50.76,45.88
1066,2024-01-05 15:25:16.105368456,Weather,Utilities,60.67,1,5,False,,,,55.48,42.18,57.01,39.22,47.65,66.92,43.51,52.99,58.54,49.25,57.95,47.57,39.31
1090,2024-01-05 16:08:57.779259753,Chrome,Utilities,22.23,0,4,False,,,,61.09,58.79,31.98,52.54,63.64,55.02,63.34,43.15,51.44,60.57,54.85,57.34,69.68
1073,2024-01-05 16:52:39.453151050,Facebook,Social,11.81,2,1,False,,,,41.96,62.19,47.44,55.7,49.41,63.64,43.35,47.55,56.17,63.96,53.72,41.07,49.76
1000,2024-01-05 17:36:21.127042347,WhatsApp,Social,90.65,1,2,False,,,,37.07,54.78,50.46,56.6,59.58,41.44,56.74,59.98,46.9,45.69,40.81,47.81,60.6
1045,2024-01-05 18:20:02.800933644,Facebook,Social,12.73,2,5,False,,,,37.29,42.61,46.32,59.81,44.83,47.68,66.62,34.52,45.11,44.69,55.86,50.88,37.46
1033,2024-01-05 19:03:44.474824941,Google Docs,Productivity,0.6,3,6,True,,,,39.0,49.37,42.86,49.81,52.55,75.24,60.58,55.53,56.58,56.82,73.44,48.32,53.26
1050,2024-01-05 19:47:26.148716238,Chrome,Utilities,37.56,2,2,False,,,,57.32,44.97,47.75,52.33,41.24,49.84,42.93,51.68,56.11,28.21,48.42,56.62,44.54
1079,2024-01-05 20:31:07.822607535,Netflix,Entertainment,19.16,1,5,False,,,,53.76,65.92,59.46,52.54,46.63,62.89,65.52,44.51,61.63,55.59,35.43,31.65,62.19
1023,2024-01-05 21:14:49.496498832,Evernote,Productivity,29.16,1,5,True,,,,40.27,61.16,50.33,47.99,56.48,37.37,43.65,56.79,55.4,39.42,29.26,58.72,55.61
1023,2024-01-05 21:58:31.170390130,YouTube,Entertainment,23.92,1,3,False,384180.0,11989.0,5843.0,55.35,41.68,61.59,45.63,47.62,60.59,45.41,52.11,42.47,44.97,45.1,38.68,63.12
1053,2024-01-05 22:42:12.844281427,Weather,Utilities,6.34,6,5,False,,,,27.27,42.8,38.87,62.52,61.73,59.14,50.79,48.18,34.09,62.1,60.35,43.6,65.1
1018,2024-01-05 23:25:54.518172724,TikTok,Entertainment,98.93,2,9,False,,,,48.02,46.88,40.96,39.75,44.74,43.05,53.25,39.65,34.94,63.28,35.27,65.51,42.29
1079,2024-01-06 00:09:36.192064021,Twitter,Social,61.78,1,7,False,,,,46.93,46.99,60.23,54.06,48.52,59.43,43.88,31.9,62.08,30.24,38.55,62.16,48.15
1042,2024-01-06 00:53:17.865955318,Netflix,Entertainment,10.34,0,4,False,,,,28.02,55.86,37.98,38.24,48.5,33.6,55.58,49.29,42.38,34.84,48.51,28.83,44.14
1009,2024-01-06 01:36:59.539846615,Facebook,Social,168.18,1,7,False,,,,55.62,54.01,69.8,49.18,47.74,66.44,48.58,60.17,48.26,63.86,41.98,34.03,53.34
1008,2024-01-06 02:20:41.213737912,Slack,Productivity,15.97,3,9,True,,,,32.37,59.42,51.28,67.09,49.37,46.86,58.51,56.93,60.89,62.44,36.61,50.88,47.16
1026,2024-01-06 03:04:22.887629209,Evernote,Productivity,7.09,2,3,True,,,,39.04,42.05,56.45,39.21,45.29,46.89,41.35,59.72,57.24,59.26,48.89,36.02,36.14
1021,2024-01-06 03:48:04.561520506,Facebook,Social,12.26,4,1,False,,,,40.04,60.62,44.89,42.91,45.71,48.13,58.38,38.83,53.69,51.44,66.6,55.18,50.32
1056,2024-01-06 04:31:46.235411803,Microsoft Teams,Productivity,11.29,0,3,True,,,,48.56,57.63,41.11,64.97,49.88,47.5,55.37,53.64,50.66,45.02,35.09,57.28,57.23
1027,2024-01-06 05:15:27.909303101,Gmail,Utilities,1.91,2,7,False,,,,40.56,51.31,64.23,76.33,48.71,56.78,62.24,35.35,44.32,43.81,66.48,34.41,43.43
1062,2024-01-06 05:59:09.583194398,Gmail,Utilities,10.48,0,3,False,,,,69.0,55.67,59.58,47.14,54.41,41.89,56.04,35.81,45.9,61.74,34.5,52.69,35.32
1038,2024-01-06 06:42:51.257085695,Spotify,Entertainment,8.72,1,6,False,,,,54.66,46.31,50.05,52.8,44.18,47.72,30.38,74.08,39.71,70.28,62.1,38.99,43.06
1060,2024-01-06 07:26:32.930976992,Snapchat,Social,41.16,0,9,False,,,,57.94,50.76,52.75,65.77,58.66,48.11,63.58,42.42,51.4,69.05,53.57,48.84,33.02
1039,2024-01-06 08:10:14.604868289,WhatsApp,Social,9.11,2,1,False,,,,42.05,50.11,46.75,64.08,42.85,48.76,42.63,46.41,52.61,54.77,55.56,52.6,55.8
1025,2024-01-06 08:53:56.278759586,Camera,Utilities,1.87,2,7,False,,,,52.4,36.21,50.91,66.31,58.2,50.63,48.98,50.02,59.96,42.77,48.81,60.19,55.86
1097,2024-01-06 09:37:37.952650883,Snapchat,Social,60.32,0,6,False,,,,51.08,58.58,37.84,46.81,33.46,50.66,49.26,43.09,43.28,38.45,33.08,54.64,43.32
1094,2024-01-06 10:21:19.626542180,Snapchat,Social,18.48,1,5,False,,,,41.77,56.64,68.07,56.92,47.66,26.23,46.54,42.51,33.58,53.19,56.34,51.89,52.64
1067,2024-01-06 11:05:01.300433477,WhatsApp,Social,102.61,1,10,False,,,,39.02,58.67,39.12,38.23,51.91,47.73,57.67,54.87,41.68,57.97,38.65,60.41,52.62
1098,2024-01-06 11:48:42.974324774,Weather,Utilities,8.23,0,2,False,,,,56.32,39.89,49.74,54.31,56.36,52.08,46.28,47.56,62.99,34.22,48.96,57.58,51.47
1006,2024-01-06 12:32:24.648216072,WhatsApp,Social,11.89,3,6,False,,,,47.56,53.5,48.58,65.49,34.13,57.21,30.08,55.24,40.39,60.27,49.83,48.59,54.5
1096,2024-01-06 13:16:06.322107369,Camera,Utilities,45.32,2,3,False,,,,56.56,60.78,42.19,36.15,50.11,31.07,43.52,49.6,47.76,42.79,41.97,55.33,47.97
1094,2024-01-06 13:59:47.995998666,Instagram,Social,20.68,4,4,False,,,,64.03,64.76,50.49,52.43,48.04,58.0,51.04,56.54,47.32,43.79,59.5,59.03,63.63
1033,2024-01-06 14:43:29.669889963,Spotify,Entertainment,9.74,1,3,False,,,,44.24,50.86,52.7,47.84,45.82,50.93,48.08,69.29,49.6,42.18,57.65,54.74,53.79
1060,2024-01-06 15:27:11.343781260,Weather,Utilities,93.67,4,4,False,,,,51.34,53.91,77.57,56.79,64.91,40.4,55.06,71.9,53.71,48.53,53.91,73.22,65.15
1015,2024-01-06 16:10:53.017672557,Netflix,Entertainment,11.26,4,2,False,,,,40.88,39.46,73.87,48.76,45.82,48.93,37.18,57.84,48.29,49.32,48.5,52.82,49.54
1027,2024-01-06 16:54:34.691563854,Netflix,Entertainment,140.76,4,7,False,,,,56.35,56.65,66.7,48.63,53.8,51.14,49.31,40.35,34.2,44.81,74.57,66.32,44.95
1053,2024-01-06 17:38:16.365455151,Camera,Utilities,20.85,3,4,False,,,,39.54,55.51,63.88,58.77,45.17,61.8,63.56,46.2,55.83,46.68,78.13,50.7,47.85
1044,2024-01-06 18:21:58.039346448,Slack,Productivity,10.63,2,7,True,,,,53.99,57.59,42.85,63.77,52.03,38.31,37.73,35.17,65.44,55.74,61.47,49.14,46.97
1009,2024-01-06 19:05:39.713237745,Twitter,Social,37.12,0,9,False,,,,58.11,52.4,49.07,42.54,46.97,45.21,54.99,33.22,47.76,40.19,29.72,48.2,56.54
1002,2024-01-06 19:49:21.387129043,Chrome,Utilities,55.94,1,5,False,,,,44.69,50.98,45.74,53.44,45.69,71.08,46.22,45.47,46.52,51.47,49.09,49.63,44.73
1028,2024-01-06 20:33:03.061020340,Slack,Productivity,34.89,0,5,True,,,,73.5,59.52,42.34,61.99,60.58,39.12,59.41,44.89,47.47,32.58,52.65,35.79,35.1
1051,2024-01-06 21:16:44.734911637,Google Docs,Productivity,46.1,1,1,True,,,,64.19,44.19,45.52,56.59,63.61,53.01,42.13,44.82,45.42,64.12,46.59,51.13,47.34
1005,2024-01-06 22:00:26.408802934,Instagram,Social,23.57,4,5,False,,,,54.46,49.53,60.34,40.59,46.75,39.01,43.68,32.87,44.58,47.01,39.45,47.16,44.61
1000,2024-01-06 22:44:08.082694231,WhatsApp,Social,1.76,2,4,False,,,,49.75,57.96,56.0,55.38,48.84,66.58,49.6,33.79,45.83,31.84,54.84,64.69,51.12
1067,2024-01-06 23:27:49.756585528,Chrome,Utilities,0.4,5,5,False,,,,54.65,64.05,34.2,28.27,52.3,54.57,31.33,54.6,50.61,46.55,55.62,52.33,54.63
1066,2024-01-07 00:11:31.430476825,Slack,Productivity,24.03,3,6,True,,,,45.99,52.63,57.34,78.61,39.96,52.37,40.35,45.11,50.56,57.72,43.52,47.17,45.6
1036,2024-01-07 00:55:13.104368122,Microsoft Teams,Productivity,70.21,5,8,True,,,,66.09,37.37,47.76,50.48,60.27,55.42,50.47,57.35,55.34,51.33,44.35,46.12,39.48
1037,2024-01-07 01:38:54.778259419,Google Maps,Utilities,20.23,3,6,False,,,,54.01,45.56,35.44,54.07,71.78,55.93,40.65,50.18,52.37,39.99,45.17,42.19,34.18
1038,2024-01-07 02:22:36.452150716,YouTube,Entertainment,104.09,2,7,False,329334.0,21230.0,5787.0,49.0,56.74,54.02,62.15,44.02,40.27,48.81,45.34,28.94,42.96,58.59,46.45,43.1
1054,2024-01-07 03:06:18.126042014,Spotify,Entertainment,25.38,5,6,False,,,,67.16,41.74,55.7,46.96,48.76,55.25,46.91,54.62,53.93,51.18,43.57,37.13,55.7
1006,2024-01-07 03:49:59.799933311,Weather,Utilities,98.38,3,5,False,,,,48.43,56.23,56.66,28.39,59.27,39.51,46.95,66.65,41.94,65.06,59.64,26.94,54.81
1034,2024-01-07 04:33:41.473824608,Weather,Utilities,14.03,1,8,False,,,,40.89,45.62,58.9,42.6,47.79,57.29,64.76,58.89,49.77,54.77,70.5,23.12,40.12
1067,2024-01-07 05:17:23.147715905,WhatsApp,Social,115.62,0,5,False,,,,51.76,37.83,39.19,48.86,11.01,48.07,52.1,59.57,45.35,36.71,35.77,41.52,43.15
1010,2024-01-07 06:01:04.821607202,Google Docs,Productivity,18.83,0,3,True,,,,50.58,49.66,71.02,60.54,52.01,51.34,39.01,40.13,45.78,62.23,50.96,58.62,46.56
1028,2024-01-07 06:44:46.495498499,Slack,Productivity,4.67,1,4,True,,,,52.24,51.95,55.64,39.65,54.13,55.86,43.12,39.82,52.58,55.29,51.9,37.14,56.51
1091,2024-01-07 07:28:28.169389796,Twitch,Entertainment,0.73,2,5,False,,,,24.07,49.38,50.61,67.95,72.3,56.33,58.29,55.4,48.97,77.6,50.73,48.39,42.13
1037,2024-01-07 08:12:09.843281093,Camera,Utilities,84.58,2,6,False,,,,42.98,45.97,45.73,52.43,39.8,36.82,54.13,47.85,49.54,42.56,65.67,59.61,77.08
1046,2024-01-07 08:55:51.517172390,Facebook,Social,13.48,2,3,False,,,,47.61,40.29,43.83,42.12,36.84,42.16,45.42,53.56,53.17,45.57,74.31,39.04,52.26
1065,2024-01-07 09:39:33.191063687,Google Docs,Productivity,26.59,1,8,True,,,,70.47,51.78,40.51,61.12,50.12,47.82,57.72,43.44,53.17,42.52,53.87,38.6,52.05
1016,2024-01-07 10:23:14.864954985,Twitch,Entertainment,19.05,0,6,False,,,,30.3,62.92,41.55,40.02,48.87,56.93,39.51,65.37,54.47,75.33,48.47,51.55,59.6
1016,2024-01-07 11:06:56.538846282,Microsoft Teams,Productivity,24.89,2,4,True,,,,55.19,49.71,33.55,46.29,48.65,54.67,46.6,55.37,57.22,60.08,48.35,52.73,67.52
1061,2024-01-07 11:50:38.212737579,WhatsApp,Social,64.9,2,5,False,,,,51.9,35.03,61.54,46.37,49.29,58.46,53.83,45.58,52.18,44.49,49.09,54.07,35.35
1035,2024-01-07 12:34:19.886628876,Instagram,Social,29.11,1,6,False,,,,49.86,38.07,38.29,65.39,61.2,60.57,42.64,47.2,60.64,47.17,49.16,60.47,32.0
1080,2024-01-07 13:18:01.560520173,Microsoft Teams,Productivity,12.71,2,3,True,,,,48.24,38.56,45.68,47.27,56.79,37.46,73.81,38.85,54.65,44.12,47.13,63.64,64.35
1080,2024-01-07 14:01:43.234411470,Google Docs,Productivity,13.14,1,4,True,,,,47.13,48.84,43.43,40.13,48.12,48.88,47.95,41.57,52.15,45.24,48.85,25.99,63.39
1036,2024-01-07 14:45:24.908302767,Google Docs,Productivity,15.77,1,3,True,,,,51.6,65.59,44.79,40.73,62.01,44.89,57.71,47.87,61.71,72.14,38.05,38.24,40.11
1048,2024-01-07 15:29:06.582194064,Weather,Utilities,28.27,1,7,False,,,,51.32,50.16,43.9,38.68,55.19,53.07,47.08,44.85,61.2,55.13,50.19,31.4,47.79
1038,2024-01-07 16:12:48.256085361,Evernote,Productivity,86.53,2,5,True,,,,45.51,46.7,54.27,38.71,47.42,36.78,45.73,52.2,53.5,54.59,43.9,47.37,56.04
1006,2024-01-07 16:56:29.929976658,Google Docs,Productivity,10.97,2,7,True,,,,41.98,56.99,38.36,57.47,36.22,33.72,43.85,69.55,58.81,48.95,51.2,49.81,41.01
1009,2024-01-07 17:40:11.603867956,Microsoft Teams,Productivity,1.37,4,5,True,,,,39.93,46.17,41.67,59.59,72.78,40.87,36.58,53.26,37.12,56.51,62.22,48.7,39.33
1099,2024-01-07 18:23:53.277759253,Spotify,Entertainment,26.75,4,4,False,,,,70.38,56.28,45.45,53.86,43.06,46.66,58.97,63.66,43.9,46.25,38.4,43.93,46.67
1073,2024-01-07 19:07:34.951650550,Weather,Utilities,33.81,2,4,False,,,,40.44,41.78,12.48,39.13,47.13,50.31,47.23,63.18,52.22,40.23,58.37,54.63,60.05
1021,2024-01-07 19:51:16.625541847,Twitter,Social,40.08,3,7,False,,,,53.99,43.72,44.87,56.7,45.68,62.34,49.4,42.72,40.82,64.01,50.92,50.96,61.47
1009,2024-01-07 20:34:58.299433144,Snapchat,Social,3.75,0,4,False,,,,52.32,47.39,61.32,54.66,50.79,69.46,56.2,40.79,53.58,51.16,54.33,46.48,58.74
1034,2024-01-07 21:18:39.973324441,Gmail,Utilities,1.94,2,3,False,,,,66.18,47.89,46.17,36.6,34.16,34.57,40.3,46.62,31.8,52.78,42.77,58.36,60.64
1022,2024-01-07 22:02:21.647215738,Twitter,Social,36.58,1,3,False,,,,50.77,43.35,68.6,53.79,51.85,45.18,51.69,33.2,29.95,43.72,40.33,68.96,51.4
1035,2024-01-07 22:46:03.321107035,Google Docs,Productivity,15.2,1,3,True,,,,70.14,52.94,63.35,59.35,37.06,56.51,44.21,49.75,42.87,37.95,54.83,58.06,58.19
1084,2024-01-07 23:29:44.994998332,Slack,Productivity,23.53,6,5,True,,,,48.32,52.11,55.16,61.47,48.29,53.8,44.6,54.97,43.9,43.86,44.69,61.81,32.5
1073,2024-01-08 00:13:26.668889629,Google Maps,Utilities,50.97,1,7,False,,,,51.43,59.16,46.91,30.05,59.87,39.68,40.21,51.04,41.72,49.9,59.93,40.18,59.99
1085,2024-01-08 00:57:08.342780927,Gmail,Utilities,133.09,1,5,False,,,,51.35,24.77,59.4,59.36,49.42,42.13,59.59,56.94,57.44,58.83,55.28,51.31,41.58
1080,2024-01-08 01:40:50.016672224,Twitter,Social,18.63,4,3,False,,,,55.82,29.29,46.0,38.53,55.3,40.19,57.31,40.61,44.84,36.15,63.35,57.34,62.59
1008,2024-01-08 02:24:31.690563521,Google Maps,Utilities,10.45,2,5,False,,,,34.06,53.82,39.82,41.42,47.64,46.77,49.84,50.97,54.35,44.65,34.97,59.38,32.86
1073,2024-01-08 03:08:13.364454818,Snapchat,Social,46.14,1,8,False,,,,43.33,29.6,42.51,35.83,49.66,44.11,52.44,48.04,59.83,38.03,43.38,41.38,64.62
1093,2024-01-08 03:51:55.038346115,Microsoft Teams,Productivity,21.48,2,6,True,,,,51.16,45.93,35.97,46.47,45.22,46.75,60.02,48.25,60.52,52.25,53.3,46.9,27.27
1075,2024-01-08 04:35:36.712237412,Twitter,Social,35.75,3,9,False,,,,58.94,47.9,47.72,51.01,48.12,52.31,58.8,62.67,48.13,58.97,56.52,38.68,48.66
1024,2024-01-08 05:19:18.386128709,Camera,Utilities,45.54,1,5,False,,,,30.98,33.31,47.13,56.0,33.68,46.43,70.64,29.2,46.02,60.47,58.63,39.02,57.94
1100,2024-01-08 06:03:00.060020006,WhatsApp,Social,88.65,2,6,False,,,,44.12,37.65,56.35,52.57,57.85,35.59,56.98,51.74,50.79,71.52,43.73,56.66,65.46
1051,2024-01-08 06:46:41.733911303,Gmail,Utilities,15.36,0,4,False,,,,42.22,36.2,49.12,44.51,41.86,41.88,47.85,45.66,49.94,37.12,49.12,55.71,42.42
1007,2024-01-08 07:30:23.407802600,Weather,Utilities,17.22,3,5,False,,,,50.0,29.15,68.16,52.25,37.47,52.55,48.11,47.47,37.11,42.43,54.5,41.22,51.86
1090,2024-01-08 08:14:05.081693898,Gmail,Utilities,6.9,0,8,False,,,,52.7,56.99,55.28,64.57,47.65,45.01,40.98,39.72,46.39,38.41,55.56,69.17,59.15
1064,2024-01-08 08:57:46.755585195,Netflix,Entertainment,6.53,0,10,False,,,,57.41,46.45,60.99,56.75,27.93,59.32,53.83,54.1,53.28,52.68,34.83,60.19,49.22
1001,2024-01-08 09:41:28.429476492,Microsoft Teams,Productivity,40.75,2,3,True,,,,59.26,61.72,51.15,40.83,47.67,44.17,58.06,64.67,43.35,62.92,53.75,60.01,47.76
1099,2024-01-08 10:25:10.103367789,Gmail,Utilities,86.93,2,5,False,,,,39.59,62.12,60.27,50.82,62.08,48.32,53.38,40.04,48.87,50.72,44.25,46.69,50.95
1088,2024-01-08 11:08:51.777259086,Snapchat,Social,65.85,1,8,False,,,,57.28,48.4,41.04,50.21,36.7,59.51,38.04,69.64,54.92,41.39,62.35,68.93,44.6
1091,2024-01-08 11:52:33.451150383,Camera,Utilities,39.69,3,6,False,,,,44.02,57.2,41.77,43.21,44.46,48.95,68.31,46.91,53.99,45.43,48.9,49.77,50.14
1005,2024-01-08 12:36:15.125041680,Google Docs,Productivity,70.22,4,3,True,,,,38.36,66.92,54.14,45.91,54.95,47.62,73.44,63.48,74.63,45.27,57.5,52.14,53.37
1036,2024-01-08 13:19:56.798932977,WhatsApp,Social,20.34,2,4,False,,,,51.92,51.54,36.71,40.09,50.8,53.49,59.38,53.1,42.61,56.28,52.3,47.1,67.89
1097,2024-01-08 14:03:38.472824274,Weather,Utilities,12.75,2,6,False,,,,49.55,62.04,53.95,42.19,57.46,38.49,61.54,40.84,42.14,51.63,45.29,58.76,66.07
1021,2024-01-08 14:47:20.146715571,Snapchat,Social,10.58,2,8,False,,,,46.03,57.34,55.16,50.96,45.33,39.6,46.13,44.1,46.49,34.57,60.92,46.55,42.11
1090,2024-01-08 15:31:01.820606869,Twitch,Entertainment,2.61,5,5,False,,,,52.38,30.58,67.64,67.8,55.28,50.59,40.95,37.89,47.93,50.78,51.13,59.34,42.16
1081,2024-01-08 16:14:43.494498166,Facebook,Social,21.22,1,7,False,,,,55.01,35.58,38.12,53.55,68.71,61.12,50.96,56.36,51.61,42.2,36.84,54.02,53.02
1099,2024-01-08 16:58:25.168389463,Gmail,Utilities,7.25,4,8,False,,,,28.28,29.69,48.84,68.28,46.18,49.81,72.51,47.52,57.64,49.39,32.3,42.69,65.73
1056,2024-01-08 17:42:06.842280760,Google Docs,Productivity,21.36,2,3,True,,,,39.6,50.31,45.98,57.65,46.79,57.66,49.34,53.9,48.16,54.49,36.83,54.12,41.86
1032,2024-01-08 18:25:48.516172057,Google Docs,Productivity,32.69,1,5,True,,,,35.08,51.27,36.04,44.26,42.44,47.55,36.19,38.23,58.53,49.76,46.66,50.17,49.81
1063,2024-01-08 19:09:30.190063354,Notion,Productivity,4.3,1,5,True,,,,45.85,54.74,52.52,57.72,51.86,44.76,60.93,65.56,63.48,52.36,50.98,54.44,46.04
1091,2024-01-08 19:53:11.863954651,Slack,Productivity,10.17,2,4,True,,,,59.92,48.32,47.94,51.14,45.12,52.86,47.6,51.17,63.57,51.23,63.54,39.16,62.49
1059,2024-01-08 20:36:53.537845948,Facebook,Social,11.35,2,2,False,,,,55.59,51.42,38.83,46.23,58.8,53.08,63.14,43.22,40.61,51.91,53.95,52.26,53.01
1026,2024-01-08 21:20:35.211737245,Google Maps,Utilities,11.11,2,3,False,,,,67.23,60.71,57.64,42.01,41.73,47.2,60.82,34.74,51.27,37.47,54.76,49.92,39.98
1015,2024-01-08 22:04:16.885628542,YouTube,Entertainment,71.7,1,4,False,218648.0,19866.0,1397.0,51.1,46.57,64.65,50.95,33.49,56.59,44.01,50.34,55.23,66.04,55.69,31.07,49.59
1076,2024-01-08 22:47:58.559519840,YouTube,Entertainment,0.64,2,7,False,154676.0,11615.0,1243.0,65.1,52.0,61.86,38.92,46.96,32.79,37.39,60.84,40.24,31.2,58.52,33.85,55.54
1092,2024-01-08 23:31:40.233411137,Slack,Productivity,23.31,2,7,True,,,,47.23,73.99,38.44,63.05,54.89,40.42,48.31,67.89,46.44,39.91,44.17,61.46,49.95
1014,2024-01-09 00:15:21.907302434,Microsoft Teams,Productivity,15.22,2,4,True,,,,65.79,44.66,47.45,42.01,54.73,55.17,29.44,42.27,43.61,33.58,44.97,51.47,45.31
1078,2024-01-09 00:59:03.581193731,Instagram,Social,24.1,2,3,False,,,,42.58,42.62,49.31,41.22,43.51,52.56,47.67,51.37,58.63,39.55,49.72,42.92,65.83
1100,2024-01-09 01:42:45.255085028,Gmail,Utilities,31.75,1,9,False,,,,59.35,47.82,51.89,49.46,31.36,63.38,52.05,42.95,60.35,51.56,80.2,62.06,44.77
1077,2024-01-09 02:26:26.928976325,Google Maps,Utilities,21.66,2,4,False,,,,49.56,47.08,28.7,77.22,40.1,48.21,54.44,49.29,60.12,38.14,57.31,48.01,49.54
1012,2024-01-09 03:10:08.602867622,Snapchat,Social,37.59,2,3,False,,,,52.04,45.31,52.84,53.8,56.3,53.64,49.36,44.79,39.99,66.19,57.95,50.6,50.72
1079,2024-01-09 03:53:50.276758919,Netflix,Entertainment,3.23,2,2,False,,,,63.11,63.26,55.6,36.32,57.3,47.59,38.01,58.72,41.37,46.18,48.95,26.03,50.33
1056,2024-01-09 04:37:31.950650216,Google Maps,Utilities,21.67,1,6,False,,,,41.79,57.24,42.33,55.35,55.01,41.18,62.52,45.3,37.01,54.14,50.63,47.69,49.29
1014,2024-01-09 05:21:13.624541513,Instagram,Social,5.92,4,8,False,,,,47.09,68.91,44.1,56.94,44.75,46.11,47.52,56.26,60.01,33.39,62.02,41.13,52.27
1044,2024-01-09 06:04:55.298432811,Chrome,Utilities,18.79,3,3,False,,,,44.4,59.85,38.09,28.28,56.37,50.32,38.57,46.2,49.42,63.81,42.91,60.61,26.75
1015,2024-01-09 06:48:36.972324108,Facebook,Social,8.31,0,3,False,,,,50.49,42.07,55.47,81.57,53.68,49.76,46.22,49.67,41.13,46.55,45.77,62.74,56.11
1066,2024-01-09 07:32:18.646215405,Gmail,Utilities,54.89,1,4,False,,,,55.21,51.01,53.34,62.76,45.54,51.52,54.24,48.36,46.34,32.1,67.66,63.82,65.87
1023,2024-01-09 08:16:00.320106702,Evernote,Productivity,24.51,3,7,True,,,,54.19,51.08,41.15,52.09,23.31,46.07,58.05,46.85,49.07,54.27,67.18,59.45,44.41
1079,2024-01-09 08:59:41.993997999,Twitch,Entertainment,4.19,1,3,False,,,,47.11,57.78,40.28,59.29,38.62,46.46,58.0,42.16,46.45,61.19,51.98,47.79,45.47
1022,2024-01-09 09:43:23.667889296,Instagram,Social,16.68,1,1,False,,,,47.74,41.12,46.0,43.2,32.21,38.26,63.68,59.51,51.21,60.89,67.6,75.14,38.83
1060,2024-01-09 10:27:05.341780593,TikTok,Entertainment,1.11,2,4,False,,,,58.23,59.43,41.58,44.89,34.49,36.18,53.97,60.68,49.2,43.44,46.5,51.81,47.46
1056,2024-01-09 11:10:47.015671890,Google Docs,Productivity,76.96,2,2,True,,,,59.42,54.43,56.5,44.56,61.68,54.44,41.65,54.61,50.77,63.65,54.38,32.17,57.95
1086,2024-01-09 11:54:28.689563187,Instagram,Social,15.6,2,8,False,,,,61.79,51.63,59.33,55.73,66.07,38.77,53.8,47.18,49.05,44.24,49.46,44.21,59.42
1006,2024-01-09 12:38:10.363454484,Gmail,Utilities,44.21,2,7,False,,,,54.56,47.65,46.4,46.8,48.3,60.37,61.59,58.45,58.02,52.89,49.39,67.04,42.93
1042,2024-01-09 13:21:52.037345782,Instagram,Social,29.46,3,8,False,,,,50.65,28.54,41.05,61.05,40.69,66.64,45.72,53.12,39.59,29.43,48.2,51.98,40.74
1066,2024-01-09 14:05:33.711237079,Twitter,Social,6.08,1,8,False,,,,51.6,68.2,57.26,45.58,48.61,56.52,39.25,37.92,47.37,56.91,66.83,61.27,33.75
1005,2024-01-09 14:49:15.385128376,Evernote,Productivity,50.26,0,7,True,,,,52.14,36.02,61.71,45.73,57.62,41.01,65.07,62.02,37.68,65.35,52.64,55.59,63.92
1015,2024-01-09 15:32:57.059019673,Twitter,Social,63.15,0,4,False,,,,59.29,51.26,17.66,53.22,34.93,34.38,52.08,36.11,67.27,50.99,51.08,51.12,59.41
1042,2024-01-09 16:16:38.732910970,Notion,Productivity,54.07,3,2,True,,,,32.81,50.93,35.51,61.54,46.25,46.57,46.95,47.84,38.04,41.9,57.49,77.64,26.73
1011,2024-01-09 17:00:20.406802267,WhatsApp,Social,38.14,2,3,False,,,,33.92,46.78,49.3,40.1,48.35,34.44,58.45,35.44,39.98,64.03,47.25,41.57,35.48
